order_id,customer_id,order_date,status,total_amount,payment_method,shipping_address
3742,131,2025-04-10 15:59:58.594879,processing,5506.5,credit_card,"068 Samuel Mall Suite 954, Mollyborough, MO 90571"
3743,260,2025-04-30 09:53:36.306746,shipped,4076.26,bank_transfer,"2092 Peterson Manor, New Thomas, IL 72037"
3744,283,2025-04-05 22:08:58.209400,shipped,3449.42,bank_transfer,"USNS Jackson, FPO AE 80490"
3745,19,2025-07-11 03:43:23.509596,shipped,4286.77,credit_card,"00557 Leroy Rest Suite 274, East William, AL 66496"
3746,59,2025-05-28 09:10:18.925831,pending,4689.78,bank_transfer,"21503 Rebekah Alley, Lake Richardberg, WI 59361"
3747,850,2025-01-28 20:59:05.694795,shipped,915.89,credit_card,"648 Decker Stream Apt. 640, Johnsonstad, LA 05539"
3748,798,2025-07-25 10:41:57.872255,processing,1458.66,bank_transfer,"996 Megan Forks, Martinhaven, SD 73915"
3749,417,2025-01-09 21:07:13.934487,delivered,2040.38,bank_transfer,"11866 Dunn Loop, Michaelside, VA 33250"
3750,531,2025-06-02 03:34:20.864311,delivered,1456.8,credit_card,"83377 Orozco Trail, North Catherine, TN 43961"
3751,250,2025-06-01 18:26:42.228773,processing,5204.16,bank_transfer,"80969 Bethany Unions, Rogersfurt, MN 73927"
3752,732,2025-01-22 10:01:17.869301,delivered,4394.92,paypal,"PSC 8924, Box 0118, APO AA 22032"
3753,32,2025-05-29 19:19:30.845935,processing,824.64,paypal,"56821 Hall Track Suite 157, Walkershire, IN 92356"
3754,288,2025-06-08 06:09:16.180800,pending,4098.3,bank_transfer,"36977 Wayne Dam, Petersonborough, KS 79862"
3755,550,2025-04-01 19:57:53.694346,processing,811.95,paypal,"9399 Kennedy Valley, Scottbury, TN 87358"
3756,66,2025-11-07 05:34:20.830709,shipped,2185.38,paypal,"USNV Medina, FPO AA 95086"
3757,731,2025-04-29 00:57:02.785790,shipped,6758.25,credit_card,"159 Green Walk, Robertview, OH 63027"
3758,4,2025-01-24 02:10:56.991740,pending,212.82,bank_transfer,"7188 Paul Estate, Edwardchester, MO 23066"
3759,763,2024-12-13 05:26:29.801862,shipped,902.0,paypal,"722 Jones Port, North Karenshire, VA 45961"
3760,779,2024-12-09 21:51:32.472466,shipped,5115.27,paypal,"3560 Cruz Burg Suite 360, Kennedyside, ND 54120"
3761,96,2025-01-03 16:54:17.703725,shipped,2941.18,paypal,"841 Larson Mills, East Rebecca, NY 59457"
3762,543,2025-07-23 10:26:19.930367,delivered,3771.31,paypal,"PSC 2997, Box 3069, APO AE 44946"
3763,880,2025-03-16 04:07:43.544098,shipped,1449.69,paypal,"082 Linda Hollow Suite 427, South Thomas, FL 90974"
3764,572,2025-11-11 04:13:59.142563,pending,1695.97,bank_transfer,"628 Christopher Locks, Kelleyhaven, NH 97682"
3765,424,2025-07-31 04:01:41.490925,processing,3058.08,paypal,"495 Jeffrey Pike, North Sheila, IL 42847"
3766,710,2024-11-17 23:34:45.417686,pending,4131.22,paypal,"77037 Ryan Mountains Suite 845, East Haileytown, SC 99529"
3767,578,2024-12-22 05:48:58.883490,pending,5673.45,paypal,"79295 Braun Plains, East Courtneymouth, OR 50982"
3768,389,2025-05-20 21:05:04.110976,shipped,2921.42,paypal,"16799 West Light, Williamburgh, WI 83842"
3769,292,2025-08-02 19:44:16.992315,processing,403.28,bank_transfer,"5876 Stephanie Neck Apt. 631, Ruthburgh, PA 22768"
3770,460,2024-12-10 01:41:37.112056,cancelled,1500.63,bank_transfer,"32128 Russell Ville Suite 570, Carlbury, RI 43127"
3771,305,2025-10-11 15:14:07.886558,cancelled,2414.54,paypal,"37151 Clayton Avenue Suite 990, Smithhaven, LA 50567"
3772,940,2024-12-29 19:55:20.668060,pending,1730.21,bank_transfer,"879 Matthew Circles, Youngshire, ND 99830"
3773,498,2025-07-29 12:12:55.407172,delivered,2962.19,bank_transfer,"Unit 8756 Box 5060, DPO AE 02787"
3774,534,2025-03-28 15:24:16.532704,shipped,4382.3,credit_card,"8372 Roberson Springs, Francesberg, KS 97760"
3775,403,2025-09-05 21:29:31.767832,delivered,4933.17,credit_card,"387 Travis Center, Port Johnview, WY 55155"
3776,687,2025-07-27 23:34:35.657643,processing,5916.78,paypal,"988 Wolfe Extensions, New Jameschester, OH 47988"
3777,266,2025-10-30 07:35:59.946097,cancelled,1092.43,paypal,"96098 Owen Mountain, Shannonville, TX 40910"
3778,141,2025-03-09 23:20:17.589956,processing,3623.81,credit_card,"38021 Kimberly Hills Apt. 467, Lake Robert, ME 10791"
3779,332,2025-08-27 01:13:14.080164,pending,3743.48,credit_card,"02989 Melendez Plains, East Anthony, WI 84148"
3780,326,2025-02-21 14:01:48.122084,delivered,2103.03,credit_card,"2461 Nancy Passage, Aaronhaven, AL 12833"
3781,114,2025-11-08 21:29:50.487220,pending,3886.03,bank_transfer,"0094 Jason Harbors, Lake Alexanderport, WI 27627"
3782,758,2025-09-26 04:39:12.154243,processing,1699.9,paypal,"88138 Robin Vista, West Thomasmouth, PR 91317"
3783,261,2025-08-15 07:59:47.813996,processing,2334.23,bank_transfer,"22525 Mann Heights, East Bailey, WI 48391"
3784,41,2025-09-05 22:57:03.207452,delivered,3002.26,bank_transfer,"455 Stone Street, Port Donaldmouth, TX 78093"
3785,71,2025-06-14 17:31:25.612386,pending,1849.13,paypal,"362 James Circles Suite 422, Ryanfort, KY 61150"
3786,544,2025-10-13 14:58:17.002296,processing,6805.42,bank_transfer,"589 Wilson Plains Suite 477, East Jillstad, CO 82407"
3787,115,2025-09-30 11:08:25.853258,pending,1157.61,bank_transfer,"PSC 0506, Box 0765, APO AP 21863"
3788,159,2025-05-19 15:03:36.478082,cancelled,1449.17,paypal,"539 Christopher Passage, Lake Jessicaborough, ID 59364"
3789,222,2025-06-16 17:39:29.961020,shipped,2908.77,credit_card,"052 Melanie Square Apt. 990, Friedmanmouth, TX 02208"
3790,476,2024-11-21 01:58:05.736894,pending,3964.23,credit_card,"881 Hannah Spurs, Sarastad, VA 60965"
3791,659,2024-12-23 08:58:10.961348,shipped,5278.14,credit_card,"3482 Joshua Heights Apt. 261, New Jordanhaven, NE 75035"
3792,164,2024-12-27 00:36:02.232406,processing,1921.09,bank_transfer,"19246 Sarah Ferry Suite 569, Melissaland, MN 47436"
3793,971,2025-06-04 09:10:52.533122,pending,3144.8,paypal,"97617 Scott Estate, East Joshuaport, HI 69968"
3794,510,2025-10-05 08:13:54.881723,processing,2767.15,credit_card,"2343 Rodriguez Ville, Rebeccaton, VI 75936"
3795,639,2025-07-23 16:44:11.102202,shipped,2603.24,bank_transfer,"23649 Kathy Burg Apt. 377, Patelstad, WV 10260"
3796,729,2025-03-22 10:46:59.631230,pending,1111.53,bank_transfer,"USNS Horton, FPO AP 50045"
3797,400,2025-02-01 20:01:36.465440,delivered,4921.63,bank_transfer,"0571 Brian Lodge Apt. 320, Port Brianberg, WI 46710"
3798,882,2025-02-13 12:23:21.654276,pending,402.12,credit_card,"491 Walker Mountains, Port Jordan, AZ 79886"
3799,467,2025-09-30 12:04:58.673651,shipped,3228.48,credit_card,"3684 Preston Turnpike, West Cindyview, WA 56794"
3800,984,2025-07-09 17:12:31.951920,shipped,2090.24,credit_card,"Unit 4937 Box 2420, DPO AP 92424"
3801,125,2025-03-15 19:51:18.298910,pending,4042.11,bank_transfer,"3311 David Hills Apt. 447, Waltonshire, SD 35177"
3802,674,2025-01-29 22:34:42.634373,delivered,3836.43,paypal,"120 Tony Drive, Middletonstad, LA 83290"
3803,400,2025-06-11 19:22:34.402892,cancelled,4905.69,credit_card,"117 Smith Ferry, West Sierraborough, IL 77794"
3804,558,2025-06-14 00:50:47.255661,processing,3378.54,credit_card,"009 Courtney Forge Suite 709, Christophermouth, WV 77011"
3805,11,2025-01-25 17:52:42.344203,pending,2882.49,credit_card,"95587 Taylor Trail Apt. 720, South Jaredhaven, FM 89161"
3806,496,2025-09-25 20:51:38.990237,processing,4198.67,paypal,"080 Cristina Groves Suite 439, Saratown, NE 26636"
3807,832,2025-07-04 06:12:21.798506,processing,639.12,bank_transfer,"9486 Wright Cove, East Michelleside, RI 99149"
3808,114,2025-09-06 01:24:03.858471,delivered,2679.77,paypal,"Unit 6020 Box 5962, DPO AA 79409"
3809,214,2025-10-28 08:41:56.911278,cancelled,3288.43,paypal,"48351 Jason Coves Apt. 877, Boydtown, MS 25521"
3810,450,2025-03-29 11:46:47.518818,shipped,5857.84,bank_transfer,"Unit 7312 Box 8251, DPO AP 67243"
3811,222,2025-10-12 10:06:57.062126,delivered,1193.81,paypal,"139 Emily Mountains Suite 010, New Edward, NV 60185"
3812,684,2025-10-05 04:31:00.603330,processing,899.88,paypal,"92010 Johnson Throughway Apt. 363, Natalieview, ND 97750"
3813,702,2024-12-28 05:31:06.561764,processing,205.94,paypal,"735 Robert Key Apt. 503, East Anthony, NH 58400"
3814,31,2025-03-22 01:27:23.055506,pending,3388.31,paypal,"151 Daugherty Court Suite 139, Ingramview, PR 38149"
3815,23,2025-01-07 11:32:28.168268,delivered,1750.56,bank_transfer,"USNV Morris, FPO AE 50291"
3816,699,2025-06-14 23:58:43.246961,delivered,555.78,credit_card,"USCGC Guerra, FPO AA 51175"
3817,255,2025-05-15 23:37:38.680458,processing,1840.88,paypal,"043 Christina Place Apt. 540, North Shelbyborough, GU 89818"
3818,157,2025-08-30 07:36:09.611322,shipped,3054.35,credit_card,"259 Benjamin Grove, New Michael, MO 81036"
3819,580,2025-10-12 14:02:57.576994,pending,2816.76,credit_card,"139 Marilyn Crossroad Apt. 808, North Jeanne, MP 94001"
3820,94,2025-11-02 14:58:10.027598,processing,2889.68,paypal,"30420 Noah Trace, Jenniferhaven, SC 63296"
3821,601,2025-09-18 19:52:38.668837,delivered,2554.63,credit_card,"59498 Burns Locks Suite 584, West Laurenfurt, MS 26648"
3822,205,2024-11-22 21:21:17.431799,pending,1107.92,credit_card,"671 Wilkins Streets Suite 718, New Amyfort, MD 14308"
3823,827,2025-08-28 08:05:18.258324,cancelled,4625.73,paypal,"2996 Brandon Road, Port Jamesfurt, IN 20759"
3824,963,2025-07-21 23:39:49.958197,shipped,2887.17,bank_transfer,"2692 Roach Junctions Suite 905, South Lisa, NV 57623"
3825,902,2025-06-28 19:41:09.743778,pending,1743.75,bank_transfer,"178 Jeffrey Stream, New Christophershire, OR 37097"
3826,764,2025-07-29 20:00:04.163575,cancelled,2191.22,paypal,"5152 Alexander Pass, New Sara, ND 19942"
3827,340,2025-09-27 10:46:28.889385,processing,5622.76,credit_card,"49587 Bishop Summit Apt. 659, Matthewmouth, MI 09091"
3828,328,2025-09-09 16:33:09.349781,shipped,7048.42,paypal,"5783 Leslie Turnpike Suite 444, Port Richard, GA 32998"
3829,394,2025-06-18 01:10:05.858551,shipped,761.57,credit_card,"148 Robert Pike Suite 080, Hendrixland, PW 85872"
3830,56,2025-08-09 19:39:16.249093,processing,3059.0,credit_card,"203 Hale Mount Suite 767, Port Heather, MS 20820"
3831,892,2024-12-05 00:21:01.395898,processing,7936.79,paypal,"56483 Campbell Port Suite 630, Alanfurt, TN 30354"
3832,558,2024-11-15 15:36:51.152063,shipped,1156.22,credit_card,"0372 Melissa Parkways, Dannyland, WV 56595"
3833,336,2025-08-02 02:05:03.853014,pending,1751.64,credit_card,"6183 David Passage Apt. 860, Port Nancychester, WY 43026"
3834,997,2025-10-03 09:37:38.679826,delivered,3741.87,bank_transfer,"2257 Washington Well, North James, ND 19285"
3835,650,2025-08-22 20:42:39.531589,shipped,9001.76,credit_card,"1552 Leslie Way Suite 042, North Anthony, IA 91324"
3836,586,2025-02-23 12:02:34.762203,processing,2053.38,credit_card,"64009 Cheryl Prairie Apt. 616, West Monicaside, CT 38758"
3837,470,2025-08-03 17:00:58.922974,processing,5763.85,credit_card,"314 Owen Run, Port Darrenchester, AL 57452"
3838,343,2025-01-21 12:07:07.760142,delivered,4363.41,paypal,"PSC 0313, Box 2217, APO AE 85312"
3839,969,2025-05-08 18:18:33.126276,processing,317.42,credit_card,"882 Christopher Roads Apt. 563, East Ryan, NH 78540"
3840,637,2025-08-16 19:55:59.750978,pending,2797.29,bank_transfer,"74162 Payne Parkways Suite 866, Odomton, IL 08253"
3841,247,2024-12-10 01:19:10.222777,shipped,2101.52,bank_transfer,"15031 John Wells Apt. 932, Michaelhaven, CA 75647"
3842,767,2024-12-16 16:58:22.112113,cancelled,450.2,bank_transfer,"Unit 6207 Box 8835, DPO AP 35087"
3843,642,2025-02-06 13:23:48.020885,shipped,469.93,credit_card,"186 Maria Road Suite 662, West Jeffrey, KS 63056"
3844,654,2025-02-12 02:26:50.351077,cancelled,3641.79,paypal,"PSC 1869, Box 6797, APO AP 68311"
3845,389,2025-06-29 10:29:08.760861,processing,2052.77,credit_card,"24911 Jessica Crest Apt. 612, New Patriciaberg, AL 03409"
3846,94,2025-02-06 10:54:44.316757,shipped,5275.81,bank_transfer,"053 Tina Valleys Suite 035, Cannonland, AK 11013"
3847,178,2025-02-05 11:57:33.036058,shipped,68.48,paypal,"04950 Andrew Ports Apt. 789, Robertland, KY 61966"
3848,513,2025-07-18 21:16:44.333402,shipped,745.65,paypal,"9599 Vasquez View, Lake David, LA 02262"
3849,733,2025-07-23 18:53:17.382937,shipped,1332.46,bank_transfer,"46818 Oconnor Canyon, Nancybury, OR 37736"
3850,936,2025-05-21 03:14:05.142404,processing,4829.56,credit_card,"5731 Thompson Lake, Hamiltonville, DC 81162"
3851,547,2025-07-13 18:54:32.574977,processing,6094.73,paypal,"9446 Hall Plaza Apt. 866, Rogersberg, NJ 93032"
3852,605,2025-02-19 04:23:04.155475,shipped,533.13,bank_transfer,"678 Ramirez Bridge Apt. 759, Johnsonborough, VI 59934"
3853,739,2024-12-11 03:36:22.709410,cancelled,5335.09,credit_card,"PSC 8278, Box 3509, APO AE 75270"
3854,130,2025-10-29 00:19:26.064811,pending,37.71,bank_transfer,"570 Martin Falls, Wilcoxtown, FL 22205"
3855,989,2025-02-08 10:08:59.303375,processing,2395.7,paypal,"198 Lowe Burg Suite 452, Derekmouth, NJ 77241"
3856,136,2024-11-25 17:33:18.499260,processing,667.39,credit_card,"905 Stephen Mill Apt. 797, Padillaborough, TN 48850"
3857,133,2025-08-16 09:57:25.311777,processing,2496.25,bank_transfer,"52519 Tammy Land, Saundersville, CT 90200"
3858,273,2025-08-29 06:36:31.173403,pending,3443.49,credit_card,"41730 Tyler Common Suite 598, Brownchester, VI 13558"
3859,515,2025-09-15 20:25:19.510149,shipped,6844.69,credit_card,"757 Heidi Mountains, Timothyberg, VA 83720"
3860,154,2025-01-07 04:50:28.448751,cancelled,6028.78,bank_transfer,"5843 Boyd Course Apt. 682, Carlatown, VT 92932"
3861,668,2025-04-18 13:24:43.366533,processing,1640.3,paypal,"80034 Scott Unions, New Beverlyland, IN 35974"
3862,872,2025-03-02 02:46:54.112774,cancelled,159.06,credit_card,"0581 Chelsey Stream, Lake Jonathan, NJ 78126"
3863,522,2025-08-15 09:08:35.973154,cancelled,574.09,bank_transfer,"960 Michael Drives Apt. 900, South Alexandra, CT 03600"
3864,935,2025-06-19 06:47:37.659222,delivered,2011.6,bank_transfer,"3558 Porter Passage, Sharonhaven, AL 18276"
3865,416,2025-08-13 18:04:44.463559,cancelled,2605.44,bank_transfer,"8384 Darrell Mountains, Hansonhaven, AZ 70267"
3866,367,2025-02-19 13:07:17.035686,cancelled,7214.24,bank_transfer,"930 Guzman Port, Port Ericachester, NH 79055"
3867,887,2025-06-28 06:45:43.202699,pending,4195.23,credit_card,"41561 Gutierrez Circle, Meadowsview, KY 75393"
3868,990,2025-02-28 09:23:31.503300,cancelled,2225.24,paypal,"3988 Jason Bridge Suite 250, Lake Jason, PR 26978"
3869,360,2025-08-17 22:14:59.599536,cancelled,5249.9,credit_card,"02567 Karen Fords, Port John, HI 66889"
3870,445,2024-12-26 12:33:08.164656,pending,4076.16,paypal,"23379 Sonya Springs, Mendezfort, ME 00865"
3871,184,2025-08-26 23:09:25.711352,delivered,3999.99,credit_card,"7041 Pamela Rapid Apt. 337, North Kristen, ME 42010"
3872,771,2025-07-29 10:18:59.369185,processing,1014.18,bank_transfer,"905 Salazar Cape, Lake Kari, NH 93961"
3873,961,2025-02-14 04:59:55.372235,processing,1171.69,credit_card,"43345 Hudson Via, Johnshire, MA 71475"
3874,364,2025-10-18 02:27:38.209005,delivered,5796.26,paypal,"5198 May Loop Suite 366, Karenbury, IL 41956"
3875,282,2025-04-25 13:35:08.793643,delivered,955.62,bank_transfer,"Unit 1551 Box 6247, DPO AA 11015"
3876,577,2025-05-05 21:01:33.760450,delivered,3184.56,paypal,"PSC 3925, Box 0972, APO AE 96013"
3877,634,2025-05-06 16:12:32.932461,cancelled,3870.26,credit_card,"4335 Ashley Forge Suite 961, Port Deborahfort, IL 17320"
3878,776,2024-12-10 11:29:35.364381,processing,4422.97,paypal,"57752 Andrew Court, Stonemouth, PW 80956"
3879,959,2025-05-05 11:29:02.139650,cancelled,1054.68,paypal,"7179 Ballard Forks Apt. 356, Jesusbury, NM 10126"
3880,72,2024-12-25 07:47:57.846092,cancelled,1195.68,bank_transfer,"65725 Bryan Manors, Crawfordchester, WA 23778"
3881,849,2025-08-18 05:25:41.470559,pending,2357.17,credit_card,"Unit 0681 Box 8423, DPO AA 91646"
3882,130,2025-07-05 17:14:54.435927,pending,3221.92,paypal,"2338 Veronica Tunnel, Grimesburgh, TN 51433"
3883,941,2025-02-19 02:49:24.483215,shipped,4468.73,bank_transfer,"543 Michael Gardens, Brewerland, TX 89652"
3884,447,2024-12-16 02:05:58.150332,cancelled,5656.3,bank_transfer,"USNS Stark, FPO AA 83941"
3885,700,2025-10-02 05:00:57.619551,delivered,1921.3,bank_transfer,"200 Hernandez Common, West Christopher, DE 14160"
3886,711,2025-08-02 18:31:34.855360,delivered,3785.41,bank_transfer,"28070 Evans Cliff, South Tasha, VI 13999"
3887,795,2025-04-14 07:29:52.207846,shipped,984.64,credit_card,"0562 Kevin Common, Vazquezport, HI 48253"
3888,720,2025-01-21 02:28:03.818058,cancelled,945.79,credit_card,"97151 Mike Cliff Suite 734, Milesside, IA 63872"
3889,881,2025-08-05 06:24:20.993566,pending,7132.35,paypal,"916 Smith Ranch, South Lisaberg, NV 85143"
3890,145,2025-03-09 14:24:29.775858,processing,6620.61,bank_transfer,"00457 Lee Isle, South Frank, MO 97120"
3891,133,2025-03-05 05:59:19.744215,processing,4019.83,bank_transfer,"5027 Howard Ports, Christinaside, VT 13926"
3892,82,2025-09-04 18:17:27.858537,pending,2495.41,bank_transfer,"2902 Savage Lock, West Huntermouth, MA 75644"
3893,498,2025-11-12 12:46:14.779754,processing,4410.46,bank_transfer,"5344 Ross Square, West Lisa, NH 07114"
3894,558,2025-11-02 18:16:30.843742,pending,2625.74,bank_transfer,"76782 Hicks Parkway Apt. 636, New Dawn, IN 95918"
3895,103,2025-04-09 15:14:16.182868,pending,1538.21,bank_transfer,"89556 Rachel Land Apt. 404, Pricefort, OH 64975"
3896,875,2025-03-29 19:12:37.699379,cancelled,1196.91,credit_card,"78172 Michael Land, North Jonathan, IN 55550"
3897,899,2025-05-06 21:37:49.769976,shipped,4009.4,paypal,"PSC 8588, Box 3643, APO AE 51404"
3898,824,2024-11-17 09:44:52.384217,cancelled,4613.59,paypal,"8396 Gonzalez Spur, Powellstad, VA 87791"
3899,332,2024-12-20 17:46:56.577449,processing,3257.09,bank_transfer,"332 John Village Apt. 398, Andrewstad, PR 84754"
3900,718,2025-03-29 17:15:07.352491,pending,5237.63,paypal,"143 Macdonald Island, Port Ashleyburgh, PA 03103"
3901,149,2025-11-03 14:12:59.510221,shipped,3695.41,bank_transfer,"PSC 5338, Box 4608, APO AE 07069"
3902,551,2025-03-12 19:46:29.397828,pending,3217.94,credit_card,"39335 Hensley Brooks, Beardland, WY 74170"
3903,481,2025-01-25 09:08:37.141168,shipped,1848.24,paypal,"07567 Ball Mall Apt. 304, Stevenland, AZ 49144"
3904,168,2025-02-04 04:09:16.901894,cancelled,2647.15,bank_transfer,"367 Hayden Street, Jacksonmouth, NJ 71549"
3905,986,2025-02-10 11:35:48.628412,cancelled,1766.16,credit_card,"PSC 7552, Box 5415, APO AA 09195"
3906,412,2025-02-13 09:25:50.353758,pending,3267.3,bank_transfer,"949 Rachel Green Suite 093, Benjaminberg, PW 59522"
3907,83,2025-01-22 16:54:36.084808,pending,4102.66,paypal,"578 Willis Radial, Debrabury, NH 68029"
3908,926,2024-12-27 17:11:29.252997,processing,53.02,paypal,"9680 Laura Prairie, East Stephanie, AL 75173"
3909,475,2025-08-07 09:40:43.950072,shipped,2092.17,credit_card,"7183 Elizabeth Via Apt. 694, Andrewmouth, MT 02216"
3910,733,2025-01-30 09:07:17.399991,processing,4044.99,bank_transfer,"642 Kevin Spurs, Jessicastad, SC 08483"
3911,488,2024-12-29 15:48:26.445141,processing,2512.22,bank_transfer,"895 Higgins Curve Suite 504, Lake Suzanne, ME 81259"
3912,31,2025-07-08 12:53:14.966973,cancelled,6618.01,credit_card,"00046 Steven Stravenue, Mariefort, SD 64631"
3913,562,2025-06-20 11:26:43.520330,shipped,1675.32,paypal,"029 Meza Circle Suite 896, East Amber, CO 27842"
3914,800,2025-04-30 22:07:08.208754,cancelled,4264.3,paypal,"785 Michael Passage Apt. 210, East Larryborough, VT 38906"
3915,611,2025-11-11 02:50:30.257523,delivered,2968.49,bank_transfer,"329 Sullivan Glens Suite 361, Zimmermanberg, NH 54600"
3916,82,2025-09-22 00:35:41.244160,processing,6337.72,bank_transfer,"05215 Juarez Mills, Tinachester, MP 31851"
3917,397,2025-08-02 06:42:51.669493,pending,4716.58,bank_transfer,"Unit 6225 Box 1097, DPO AA 50320"
3918,416,2025-03-06 14:45:03.828128,delivered,1227.21,credit_card,"6673 Ayala Radial, Jacobsborough, SC 73841"
3919,205,2025-08-11 21:24:19.522320,delivered,4294.9,credit_card,"97619 Mitchell Locks Suite 319, Jacobville, MA 29523"
3920,177,2025-01-17 23:14:14.097386,shipped,4305.78,paypal,"Unit 6085 Box 6316, DPO AA 66737"
3921,909,2025-08-02 17:32:33.401943,processing,2283.84,paypal,"037 Sharp Islands Suite 740, North Toddburgh, AZ 32673"
3922,894,2025-02-08 00:21:31.231981,pending,3673.11,bank_transfer,"2983 Joseph Glen Suite 673, New Oliviastad, WI 38801"
3923,308,2025-01-29 17:29:24.348533,pending,730.4,paypal,"USCGC Pearson, FPO AA 26973"
3924,310,2025-10-23 08:23:30.086848,cancelled,2489.85,paypal,"305 Wanda Circle, Michaelshire, PA 54262"
3925,374,2025-02-13 18:43:11.963320,shipped,574.09,credit_card,"027 Megan Flat, Marciamouth, AL 52088"
3926,660,2024-12-15 10:19:23.434216,shipped,1223.81,paypal,"USCGC Barajas, FPO AE 21669"
3927,622,2025-10-13 07:16:55.983216,processing,2383.77,paypal,"306 Mcdonald Greens Apt. 373, Bowenmouth, CA 87259"
3928,914,2025-08-04 14:52:28.274361,delivered,3490.12,credit_card,"5441 Robert Lodge, West Christina, UT 53695"
3929,210,2025-11-11 23:04:13.994237,cancelled,815.28,paypal,"7032 Aaron Freeway, West Jessica, MP 51906"
3930,74,2025-01-07 20:58:54.645481,delivered,3589.77,bank_transfer,"Unit 6378 Box 9076, DPO AE 28893"
3931,418,2025-06-11 16:26:26.608370,cancelled,742.9,credit_card,"8824 White Trail Apt. 754, Mooreberg, NJ 10977"
3932,689,2025-03-02 13:22:30.558578,pending,4348.76,bank_transfer,"880 Tyler Landing, New Veronicaville, TN 92938"
3933,743,2025-01-07 23:15:29.106992,cancelled,5172.67,bank_transfer,"237 Christian Forge, Shermanmouth, UT 46543"
3934,236,2025-05-27 20:47:02.795162,cancelled,4130.58,credit_card,"920 Douglas Glens Suite 475, Joshuaport, CA 88710"
3935,370,2024-12-10 05:49:56.613941,pending,5763.6,bank_transfer,"85844 Pearson Garden, Toddhaven, MN 89817"
3936,290,2025-09-12 01:12:43.894484,pending,4153.15,bank_transfer,"0906 Amy Mountains, Mariaville, AS 77521"
3937,722,2024-12-22 21:02:00.892634,pending,1801.12,paypal,"3115 Cole Rapid Suite 429, West Stacy, VT 94418"
3938,81,2025-09-28 23:05:53.579378,processing,2265.15,paypal,"86725 Maria Stravenue, Harrisshire, AL 30425"
3939,208,2025-08-17 18:14:07.525447,delivered,877.01,bank_transfer,"5929 Paula Plains, Port Nicole, PR 52927"
3940,402,2025-08-10 06:50:37.618335,shipped,4406.6,bank_transfer,"68800 Ryan Loaf Apt. 722, West Crystal, ID 14880"
3941,479,2025-07-25 18:01:37.048340,pending,4760.81,credit_card,"775 Donna Village, Perrybury, NC 80070"
3942,39,2025-01-29 04:01:21.109366,shipped,1782.95,credit_card,"57723 Rogers Port, Port Natalie, NJ 02600"
3943,731,2025-10-24 05:48:10.662600,delivered,32.97,credit_card,"387 Sarah Meadow, Cynthiaside, NM 40844"
3944,802,2025-08-25 12:50:02.130189,shipped,3092.6,credit_card,"63084 Garcia Field Apt. 340, Clarkstad, FM 39792"
3945,695,2025-03-28 10:44:12.605137,pending,374.71,paypal,"163 Davis Place, Harrisfort, IL 17593"
3946,726,2025-05-29 11:09:32.530129,cancelled,2372.57,bank_transfer,"42274 Jason Expressway Apt. 685, Hernandezfurt, VI 07406"
3947,221,2025-03-23 06:49:08.959783,delivered,5690.75,credit_card,"22936 Moore Oval Apt. 868, Steventown, PA 51375"
3948,825,2025-07-15 12:24:56.986354,processing,4498.97,credit_card,"9655 Pamela Cliff Suite 180, New Jamieside, UT 68221"
3949,667,2025-07-21 13:21:03.638916,shipped,2994.88,credit_card,"1698 Holden Spring, Victoriabury, TN 82327"
3950,607,2025-08-30 03:52:50.757478,shipped,6895.56,credit_card,"928 Mcconnell Heights, Brittanyfort, NJ 34159"
3951,134,2024-11-25 08:43:53.482666,shipped,1916.82,bank_transfer,"6117 William Common, Lake Austin, KY 99824"
3952,269,2024-12-09 17:00:17.582124,cancelled,2134.65,credit_card,"1350 John Course Apt. 110, South Emilyside, FM 62381"
3953,27,2024-12-31 00:47:46.259165,pending,1161.02,bank_transfer,"7236 Wiggins Estate, Jaredtown, AS 82387"
3954,42,2025-03-20 10:11:12.453292,processing,2569.13,paypal,"79055 Sean Curve, West Adriantown, TX 92540"
3955,917,2025-09-09 17:13:24.605113,processing,4424.13,paypal,"USNS Fitzgerald, FPO AA 32699"
3956,366,2025-05-18 17:17:05.192608,shipped,3080.43,credit_card,"PSC 6476, Box 3469, APO AA 42533"
3957,146,2025-04-07 15:44:29.335233,shipped,3110.22,credit_card,"5842 Todd Drive Apt. 739, New Tonyside, NV 43609"
3958,708,2025-09-25 02:18:56.062361,processing,274.1,bank_transfer,"74243 Donaldson Ranch, Amandafort, TN 42041"
3959,203,2024-12-03 22:30:08.314367,pending,3021.01,paypal,"11839 White Skyway, North Jessicamouth, TN 04486"
3960,883,2024-12-03 16:47:20.469122,delivered,850.02,credit_card,"520 Thomas Mill Suite 848, Brownville, MH 93345"
3961,53,2025-02-23 07:31:54.980532,cancelled,1355.79,bank_transfer,"673 Davis Land Suite 250, Brianville, GU 25433"
3962,278,2025-10-30 20:42:23.293772,delivered,409.96,credit_card,"Unit 3194 Box 8381, DPO AA 23431"
3963,221,2025-08-17 20:54:00.190630,delivered,5472.36,credit_card,"496 Miller Junctions, Wendyville, PR 92151"
3964,554,2025-04-25 00:10:31.797394,pending,5790.04,bank_transfer,"3203 Medina Hill Apt. 954, Port Jeffreyshire, KY 65098"
3965,458,2025-10-12 21:59:22.426544,pending,2898.01,paypal,"9184 Logan Mews Suite 348, North Dianastad, MA 85987"
3966,787,2025-07-14 02:31:13.127221,cancelled,6941.59,bank_transfer,"7715 Lambert Points Apt. 248, Darrenchester, VA 04897"
